stash,stash_section,stash_item,lbproc,lblev,lbplev,blev,cmip6_short_name,mip_table,is_simple_mapping,n_stash_refs_in_expression,units,status,expression,source_file
m01s51i025,51,25,192,,,PLEV39,noy,AEmonZ,False,12,mol mol-1,ok,"MOLECULAR_MASS_OF_AIR * ((m01s51i002[blev=PLEV39, lbproc=192] / MOLECULAR_MASS_OF_NO) + (m01s51i003[blev=PLEV39, lbproc=192] / MOLECULAR_MASS_OF_NO3) + (2 * m01s51i005[blev=PLEV39, lbproc=192] / MOLECULAR_MASS_OF_N2O5) + (m01s51i006[blev=PLEV39, lbproc=192] / MOLECULAR_MASS_OF_HO2NO2) + (m01s51i007[blev=PLEV39, lbproc=192] / MOLECULAR_MASS_OF_HNO3) + (m01s51i013[blev=PLEV39, lbproc=192] / MOLECULAR_MASS_OF_HONO) + (m01s51i025[blev=PLEV39, lbproc=192] / MOLECULAR_MASS_OF_MEONO2) + (m01s51i048[blev=PLEV39, lbproc=192] / MOLECULAR_MASS_OF_BRONO2) + (m01s51i054[blev=PLEV39, lbproc=192] / MOLECULAR_MASS_OF_CLONO2) + (m01s51i058[blev=PLEV39, lbproc=192] / MOLECULAR_MASS_OF_NITROGEN) + (m01s51i996[blev=PLEV39, lbproc=192] / MOLECULAR_MASS_OF_NO2)) / m01s51i999[blev=PLEV39, lbproc=192]",HadGEM3_mappings.cfg
m01s51i048,51,48,192,,,PLEV39,noy,AEmonZ,False,12,mol mol-1,ok,"MOLECULAR_MASS_OF_AIR * ((m01s51i002[blev=PLEV39, lbproc=192] / MOLECULAR_MASS_OF_NO) + (m01s51i003[blev=PLEV39, lbproc=192] / MOLECULAR_MASS_OF_NO3) + (2 * m01s51i005[blev=PLEV39, lbproc=192] / MOLECULAR_MASS_OF_N2O5) + (m01s51i006[blev=PLEV39, lbproc=192] / MOLECULAR_MASS_OF_HO2NO2) + (m01s51i007[blev=PLEV39, lbproc=192] / MOLECULAR_MASS_OF_HNO3) + (m01s51i013[blev=PLEV39, lbproc=192] / MOLECULAR_MASS_OF_HONO) + (m01s51i025[blev=PLEV39, lbproc=192] / MOLECULAR_MASS_OF_MEONO2) + (m01s51i048[blev=PLEV39, lbproc=192] / MOLECULAR_MASS_OF_BRONO2) + (m01s51i054[blev=PLEV39, lbproc=192] / MOLECULAR_MASS_OF_CLONO2) + (m01s51i058[blev=PLEV39, lbproc=192] / MOLECULAR_MASS_OF_NITROGEN) + (m01s51i996[blev=PLEV39, lbproc=192] / MOLECULAR_MASS_OF_NO2)) / m01s51i999[blev=PLEV39, lbproc=192]",HadGEM3_mappings.cfg
m01s51i054,51,54,192,,,PLEV39,noy,AEmonZ,False,12,mol mol-1,ok,"MOLECULAR_MASS_OF_AIR * ((m01s51i002[blev=PLEV39, lbproc=192] / MOLECULAR_MASS_OF_NO) + (m01s51i003[blev=PLEV39, lbproc=192] / MOLECULAR_MASS_OF_NO3) + (2 * m01s51i005[blev=PLEV39, lbproc=192] / MOLECULAR_MASS_OF_N2O5) + (m01s51i006[blev=PLEV39, lbproc=192] / MOLECULAR_MASS_OF_HO2NO2) + (m01s51i007[blev=PLEV39, lbproc=192] / MOLECULAR_MASS_OF_HNO3) + (m01s51i013[blev=PLEV39, lbproc=192] / MOLECULAR_MASS_OF_HONO) + (m01s51i025[blev=PLEV39, lbproc=192] / MOLECULAR_MASS_OF_MEONO2) + (m01s51i048[blev=PLEV39, lbproc=192] / MOLECULAR_MASS_OF_BRONO2) + (m01s51i054[blev=PLEV39, lbproc=192] / MOLECULAR_MASS_OF_CLONO2) + (m01s51i058[blev=PLEV39, lbproc=192] / MOLECULAR_MASS_OF_NITROGEN) + (m01s51i996[blev=PLEV39, lbproc=192] / MOLECULAR_MASS_OF_NO2)) / m01s51i999[blev=PLEV39, lbproc=192]",HadGEM3_mappings.cfg
m01s51i058,51,58,192,,,PLEV39,noy,AEmonZ,False,12,mol mol-1,ok,"MOLECULAR_MASS_OF_AIR * ((m01s51i002[blev=PLEV39, lbproc=192] / MOLECULAR_MASS_OF_NO) + (m01s51i003[blev=PLEV39, lbproc=192] / MOLECULAR_MASS_OF_NO3) + (2 * m01s51i005[blev=PLEV39, lbproc=192] / MOLECULAR_MASS_OF_N2O5) + (m01s51i006[blev=PLEV39, lbproc=192] / MOLECULAR_MASS_OF_HO2NO2) + (m01s51i007[blev=PLEV39, lbproc=192] / MOLECULAR_MASS_OF_HNO3) + (m01s51i013[blev=PLEV39, lbproc=192] / MOLECULAR_MASS_OF_HONO) + (m01s51i025[blev=PLEV39, lbproc=192] / MOLECULAR_MASS_OF_MEONO2) + (m01s51i048[blev=PLEV39, lbproc=192] / MOLECULAR_MASS_OF_BRONO2) + (m01s51i054[blev=PLEV39, lbproc=192] / MOLECULAR_MASS_OF_CLONO2) + (m01s51i058[blev=PLEV39, lbproc=192] / MOLECULAR_MASS_OF_NITROGEN) + (m01s51i996[blev=PLEV39, lbproc=192] / MOLECULAR_MASS_OF_NO2)) / m01s51i999[blev=PLEV39, lbproc=192]",HadGEM3_mappings.cfg
m01s51i996,51,996,192,,,PLEV39,noy,AEmonZ,False,12,mol mol-1,ok,"MOLECULAR_MASS_OF_AIR * ((m01s51i002[blev=PLEV39, lbproc=192] / MOLECULAR_MASS_OF_NO) + (m01s51i003[blev=PLEV39, lbproc=192] / MOLECULAR_MASS_OF_NO3) + (2 * m01s51i005[blev=PLEV39, lbproc=192] / MOLECULAR_MASS_OF_N2O5) + (m01s51i006[blev=PLEV39, lbproc=192] / MOLECULAR_MASS_OF_HO2NO2) + (m01s51i007[blev=PLEV39, lbproc=192] / MOLECULAR_MASS_OF_HNO3) + (m01s51i013[blev=PLEV39, lbproc=192] / MOLECULAR_MASS_OF_HONO) + (m01s51i025[blev=PLEV39, lbproc=192] / MOLECULAR_MASS_OF_MEONO2) + (m01s51i048[blev=PLEV39, lbproc=192] / MOLECULAR_MASS_OF_BRONO2) + (m01s51i054[blev=PLEV39, lbproc=192] / MOLECULAR_MASS_OF_CLONO2) + (m01s51i058[blev=PLEV39, lbproc=192] / MOLECULAR_MASS_OF_NITROGEN) + (m01s51i996[blev=PLEV39, lbproc=192] / MOLECULAR_MASS_OF_NO2)) / m01s51i999[blev=PLEV39, lbproc=192]",HadGEM3_mappings.cfg
m01s51i999,51,999,192,,,PLEV39,noy,AEmonZ,False,12,mol mol-1,ok,"MOLECULAR_MASS_OF_AIR * ((m01s51i002[blev=PLEV39, lbproc=192] / MOLECULAR_MASS_OF_NO) + (m01s51i003[blev=PLEV39, lbproc=192] / MOLECULAR_MASS_OF_NO3) + (2 * m01s51i005[blev=PLEV39, lbproc=192] / MOLECULAR_MASS_OF_N2O5) + (m01s51i006[blev=PLEV39, lbproc=192] / MOLECULAR_MASS_OF_HO2NO2) + (m01s51i007[blev=PLEV39, lbproc=192] / MOLECULAR_MASS_OF_HNO3) + (m01s51i013[blev=PLEV39, lbproc=192] / MOLECULAR_MASS_OF_HONO) + (m01s51i025[blev=PLEV39, lbproc=192] / MOLECULAR_MASS_OF_MEONO2) + (m01s51i048[blev=PLEV39, lbproc=192] / MOLECULAR_MASS_OF_BRONO2) + (m01s51i054[blev=PLEV39, lbproc=192] / MOLECULAR_MASS_OF_CLONO2) + (m01s51i058[blev=PLEV39, lbproc=192] / MOLECULAR_MASS_OF_NITROGEN) + (m01s51i996[blev=PLEV39, lbproc=192] / MOLECULAR_MASS_OF_NO2)) / m01s51i999[blev=PLEV39, lbproc=192]",HadGEM3_mappings.cfg
m01s51i001,51,1,128,,,PLEV19,o3,Amon,False,2,mol mol-1,ok,"(MOLECULAR_MASS_OF_AIR / MOLECULAR_MASS_OF_O3) * m01s51i001[blev=PLEV19, lbproc=128] / m01s51i999[blev=PLEV19, lbproc=128]",HadGEM3_mappings.cfg
m01s51i999,51,999,128,,,PLEV19,o3,Amon,False,2,mol mol-1,ok,"(MOLECULAR_MASS_OF_AIR / MOLECULAR_MASS_OF_O3) * m01s51i001[blev=PLEV19, lbproc=128] / m01s51i999[blev=PLEV19, lbproc=128]",HadGEM3_mappings.cfg
m01s51i001,51,1,128,,,PLEV19,o3,APmon,False,2,mol mol-1,ok,"(MOLECULAR_MASS_OF_AIR / MOLECULAR_MASS_OF_O3) * m01s51i001[blev=PLEV19, lbproc=128] / m01s51i999[blev=PLEV19, lbproc=128]",HadGEM3_mappings.cfg
m01s51i999,51,999,128,,,PLEV19,o3,APmon,False,2,mol mol-1,ok,"(MOLECULAR_MASS_OF_AIR / MOLECULAR_MASS_OF_O3) * m01s51i001[blev=PLEV19, lbproc=128] / m01s51i999[blev=PLEV19, lbproc=128]",HadGEM3_mappings.cfg
m01s50i011,50,11,128,,,,o3loss,AERmon,False,5,mol m-3 s-1,ok,(m01s50i011[lbproc=128] + m01s50i013[lbproc=128] + m01s50i014[lbproc=128] + m01s50i015[lbproc=128]) / m01s50i255[lbproc=128],HadGEM3_mappings.cfg
m01s50i013,50,13,128,,,,o3loss,AERmon,False,5,mol m-3 s-1,ok,(m01s50i011[lbproc=128] + m01s50i013[lbproc=128] + m01s50i014[lbproc=128] + m01s50i015[lbproc=128]) / m01s50i255[lbproc=128],HadGEM3_mappings.cfg
m01s50i014,50,14,128,,,,o3loss,AERmon,False,5,mol m-3 s-1,ok,(m01s50i011[lbproc=128] + m01s50i013[lbproc=128] + m01s50i014[lbproc=128] + m01s50i015[lbproc=128]) / m01s50i255[lbproc=128],HadGEM3_mappings.cfg
m01s50i015,50,15,128,,,,o3loss,AERmon,False,5,mol m-3 s-1,ok,(m01s50i011[lbproc=128] + m01s50i013[lbproc=128] + m01s50i014[lbproc=128] + m01s50i015[lbproc=128]) / m01s50i255[lbproc=128],HadGEM3_mappings.cfg
m01s50i255,50,255,128,,,,o3loss,AERmon,False,5,mol m-3 s-1,ok,(m01s50i011[lbproc=128] + m01s50i013[lbproc=128] + m01s50i014[lbproc=128] + m01s50i015[lbproc=128]) / m01s50i255[lbproc=128],HadGEM3_mappings.cfg
m01s50i011,50,11,128,,,,o3loss,AEmonLev,False,5,mol m-3 s-1,ok,(m01s50i011[lbproc=128] + m01s50i013[lbproc=128] + m01s50i014[lbproc=128] + m01s50i015[lbproc=128]) / m01s50i255[lbproc=128],HadGEM3_mappings.cfg
m01s50i013,50,13,128,,,,o3loss,AEmonLev,False,5,mol m-3 s-1,ok,(m01s50i011[lbproc=128] + m01s50i013[lbproc=128] + m01s50i014[lbproc=128] + m01s50i015[lbproc=128]) / m01s50i255[lbproc=128],HadGEM3_mappings.cfg
m01s50i014,50,14,128,,,,o3loss,AEmonLev,False,5,mol m-3 s-1,ok,(m01s50i011[lbproc=128] + m01s50i013[lbproc=128] + m01s50i014[lbproc=128] + m01s50i015[lbproc=128]) / m01s50i255[lbproc=128],HadGEM3_mappings.cfg
m01s50i015,50,15,128,,,,o3loss,AEmonLev,False,5,mol m-3 s-1,ok,(m01s50i011[lbproc=128] + m01s50i013[lbproc=128] + m01s50i014[lbproc=128] + m01s50i015[lbproc=128]) / m01s50i255[lbproc=128],HadGEM3_mappings.cfg
m01s50i255,50,255,128,,,,o3loss,AEmonLev,False,5,mol m-3 s-1,ok,(m01s50i011[lbproc=128] + m01s50i013[lbproc=128] + m01s50i014[lbproc=128] + m01s50i015[lbproc=128]) / m01s50i255[lbproc=128],HadGEM3_mappings.cfg
m01s50i001,50,1,128,,,,o3prod,AERmon,False,4,mol m-3 s-1,ok,(m01s50i001[lbproc=128] + m01s50i003[lbproc=128] + m01s50i103[lbproc=128]) / m01s50i255[lbproc=128],HadGEM3_mappings.cfg
m01s50i003,50,3,128,,,,o3prod,AERmon,False,4,mol m-3 s-1,ok,(m01s50i001[lbproc=128] + m01s50i003[lbproc=128] + m01s50i103[lbproc=128]) / m01s50i255[lbproc=128],HadGEM3_mappings.cfg
m01s50i103,50,103,128,,,,o3prod,AERmon,False,4,mol m-3 s-1,ok,(m01s50i001[lbproc=128] + m01s50i003[lbproc=128] + m01s50i103[lbproc=128]) / m01s50i255[lbproc=128],HadGEM3_mappings.cfg
m01s50i255,50,255,128,,,,o3prod,AERmon,False,4,mol m-3 s-1,ok,(m01s50i001[lbproc=128] + m01s50i003[lbproc=128] + m01s50i103[lbproc=128]) / m01s50i255[lbproc=128],HadGEM3_mappings.cfg
m01s50i001,50,1,128,,,,o3prod,AEmonLev,False,4,mol m-3 s-1,ok,(m01s50i001[lbproc=128] + m01s50i003[lbproc=128] + m01s50i103[lbproc=128]) / m01s50i255[lbproc=128],HadGEM3_mappings.cfg
m01s50i003,50,3,128,,,,o3prod,AEmonLev,False,4,mol m-3 s-1,ok,(m01s50i001[lbproc=128] + m01s50i003[lbproc=128] + m01s50i103[lbproc=128]) / m01s50i255[lbproc=128],HadGEM3_mappings.cfg
m01s50i103,50,103,128,,,,o3prod,AEmonLev,False,4,mol m-3 s-1,ok,(m01s50i001[lbproc=128] + m01s50i003[lbproc=128] + m01s50i103[lbproc=128]) / m01s50i255[lbproc=128],HadGEM3_mappings.cfg
m01s50i255,50,255,128,,,,o3prod,AEmonLev,False,4,mol m-3 s-1,ok,(m01s50i001[lbproc=128] + m01s50i003[lbproc=128] + m01s50i103[lbproc=128]) / m01s50i255[lbproc=128],HadGEM3_mappings.cfg
m01s02i285,2,285,128,,2,,od440aer,AERmon,False,5,1,ok,"m01s02i285[lbplev=2, lbproc=128] + m01s02i300[lbplev=2, lbproc=128] + m01s02i301[lbplev=2, lbproc=128] + m01s02i302[lbplev=2, lbproc=128] + m01s02i303[lbplev=2, lbproc=128]",HadGEM3_mappings.cfg
m01s02i300,2,300,128,,2,,od440aer,AERmon,False,5,1,ok,"m01s02i285[lbplev=2, lbproc=128] + m01s02i300[lbplev=2, lbproc=128] + m01s02i301[lbplev=2, lbproc=128] + m01s02i302[lbplev=2, lbproc=128] + m01s02i303[lbplev=2, lbproc=128]",HadGEM3_mappings.cfg
m01s02i301,2,301,128,,2,,od440aer,AERmon,False,5,1,ok,"m01s02i285[lbplev=2, lbproc=128] + m01s02i300[lbplev=2, lbproc=128] + m01s02i301[lbplev=2, lbproc=128] + m01s02i302[lbplev=2, lbproc=128] + m01s02i303[lbplev=2, lbproc=128]",HadGEM3_mappings.cfg
m01s02i302,2,302,128,,2,,od440aer,AERmon,False,5,1,ok,"m01s02i285[lbplev=2, lbproc=128] + m01s02i300[lbplev=2, lbproc=128] + m01s02i301[lbplev=2, lbproc=128] + m01s02i302[lbplev=2, lbproc=128] + m01s02i303[lbplev=2, lbproc=128]",HadGEM3_mappings.cfg
m01s02i303,2,303,128,,2,,od440aer,AERmon,False,5,1,ok,"m01s02i285[lbplev=2, lbproc=128] + m01s02i300[lbplev=2, lbproc=128] + m01s02i301[lbplev=2, lbproc=128] + m01s02i302[lbplev=2, lbproc=128] + m01s02i303[lbplev=2, lbproc=128]",HadGEM3_mappings.cfg
m01s02i285,2,285,128,,2,,od440aer,AEmon,False,5,1,ok,"m01s02i285[lbplev=2, lbproc=128] + m01s02i300[lbplev=2, lbproc=128] + m01s02i301[lbplev=2, lbproc=128] + m01s02i302[lbplev=2, lbproc=128] + m01s02i303[lbplev=2, lbproc=128]",HadGEM3_mappings.cfg
m01s02i300,2,300,128,,2,,od440aer,AEmon,False,5,1,ok,"m01s02i285[lbplev=2, lbproc=128] + m01s02i300[lbplev=2, lbproc=128] + m01s02i301[lbplev=2, lbproc=128] + m01s02i302[lbplev=2, lbproc=128] + m01s02i303[lbplev=2, lbproc=128]",HadGEM3_mappings.cfg
m01s02i301,2,301,128,,2,,od440aer,AEmon,False,5,1,ok,"m01s02i285[lbplev=2, lbproc=128] + m01s02i300[lbplev=2, lbproc=128] + m01s02i301[lbplev=2, lbproc=128] + m01s02i302[lbplev=2, lbproc=128] + m01s02i303[lbplev=2, lbproc=128]",HadGEM3_mappings.cfg
m01s02i302,2,302,128,,2,,od440aer,AEmon,False,5,1,ok,"m01s02i285[lbplev=2, lbproc=128] + m01s02i300[lbplev=2, lbproc=128] + m01s02i301[lbplev=2, lbproc=128] + m01s02i302[lbplev=2, lbproc=128] + m01s02i303[lbplev=2, lbproc=128]",HadGEM3_mappings.cfg
m01s02i303,2,303,128,,2,,od440aer,AEmon,False,5,1,ok,"m01s02i285[lbplev=2, lbproc=128] + m01s02i300[lbplev=2, lbproc=128] + m01s02i301[lbplev=2, lbproc=128] + m01s02i302[lbplev=2, lbproc=128] + m01s02i303[lbplev=2, lbproc=128]",HadGEM3_mappings.cfg
m01s02i285,2,285,128,,2,,od443dust,Emon,True,1,1,ok,"m01s02i285[lbplev=2, lbproc=128]",HadGEM3_mappings.cfg
m01s02i285,2,285,128,,2,,od443dust,APmon,True,1,1,ok,"m01s02i285[lbplev=2, lbproc=128]",HadGEM3_mappings.cfg
m01s02i285,2,285,128,,3,,od550aer,AERmon,False,5,1,ok,"m01s02i285[lbplev=3, lbproc=128] + m01s02i300[lbplev=3, lbproc=128] + m01s02i301[lbplev=3, lbproc=128] + m01s02i302[lbplev=3, lbproc=128] + m01s02i303[lbplev=3, lbproc=128]",HadGEM3_mappings.cfg
m01s02i300,2,300,128,,3,,od550aer,AERmon,False,5,1,ok,"m01s02i285[lbplev=3, lbproc=128] + m01s02i300[lbplev=3, lbproc=128] + m01s02i301[lbplev=3, lbproc=128] + m01s02i302[lbplev=3, lbproc=128] + m01s02i303[lbplev=3, lbproc=128]",HadGEM3_mappings.cfg
m01s02i301,2,301,128,,3,,od550aer,AERmon,False,5,1,ok,"m01s02i285[lbplev=3, lbproc=128] + m01s02i300[lbplev=3, lbproc=128] + m01s02i301[lbplev=3, lbproc=128] + m01s02i302[lbplev=3, lbproc=128] + m01s02i303[lbplev=3, lbproc=128]",HadGEM3_mappings.cfg
m01s02i302,2,302,128,,3,,od550aer,AERmon,False,5,1,ok,"m01s02i285[lbplev=3, lbproc=128] + m01s02i300[lbplev=3, lbproc=128] + m01s02i301[lbplev=3, lbproc=128] + m01s02i302[lbplev=3, lbproc=128] + m01s02i303[lbplev=3, lbproc=128]",HadGEM3_mappings.cfg
m01s02i303,2,303,128,,3,,od550aer,AERmon,False,5,1,ok,"m01s02i285[lbplev=3, lbproc=128] + m01s02i300[lbplev=3, lbproc=128] + m01s02i301[lbplev=3, lbproc=128] + m01s02i302[lbplev=3, lbproc=128] + m01s02i303[lbplev=3, lbproc=128]",HadGEM3_mappings.cfg
m01s02i285,2,285,128,,3,,od550aer,AERday,False,5,1,ok,"m01s02i285[lbplev=3, lbproc=128] + m01s02i300[lbplev=3, lbproc=128] + m01s02i301[lbplev=3, lbproc=128] + m01s02i302[lbplev=3, lbproc=128] + m01s02i303[lbplev=3, lbproc=128]",HadGEM3_mappings.cfg
m01s02i300,2,300,128,,3,,od550aer,AERday,False,5,1,ok,"m01s02i285[lbplev=3, lbproc=128] + m01s02i300[lbplev=3, lbproc=128] + m01s02i301[lbplev=3, lbproc=128] + m01s02i302[lbplev=3, lbproc=128] + m01s02i303[lbplev=3, lbproc=128]",HadGEM3_mappings.cfg
m01s02i301,2,301,128,,3,,od550aer,AERday,False,5,1,ok,"m01s02i285[lbplev=3, lbproc=128] + m01s02i300[lbplev=3, lbproc=128] + m01s02i301[lbplev=3, lbproc=128] + m01s02i302[lbplev=3, lbproc=128] + m01s02i303[lbplev=3, lbproc=128]",HadGEM3_mappings.cfg
m01s02i302,2,302,128,,3,,od550aer,AERday,False,5,1,ok,"m01s02i285[lbplev=3, lbproc=128] + m01s02i300[lbplev=3, lbproc=128] + m01s02i301[lbplev=3, lbproc=128] + m01s02i302[lbplev=3, lbproc=128] + m01s02i303[lbplev=3, lbproc=128]",HadGEM3_mappings.cfg
m01s02i303,2,303,128,,3,,od550aer,AERday,False,5,1,ok,"m01s02i285[lbplev=3, lbproc=128] + m01s02i300[lbplev=3, lbproc=128] + m01s02i301[lbplev=3, lbproc=128] + m01s02i302[lbplev=3, lbproc=128] + m01s02i303[lbplev=3, lbproc=128]",HadGEM3_mappings.cfg
m01s02i285,2,285,128,,3,,od550aer,AEmon,False,5,1,ok,"m01s02i285[lbplev=3, lbproc=128] + m01s02i300[lbplev=3, lbproc=128] + m01s02i301[lbplev=3, lbproc=128] + m01s02i302[lbplev=3, lbproc=128] + m01s02i303[lbplev=3, lbproc=128]",HadGEM3_mappings.cfg
m01s02i300,2,300,128,,3,,od550aer,AEmon,False,5,1,ok,"m01s02i285[lbplev=3, lbproc=128] + m01s02i300[lbplev=3, lbproc=128] + m01s02i301[lbplev=3, lbproc=128] + m01s02i302[lbplev=3, lbproc=128] + m01s02i303[lbplev=3, lbproc=128]",HadGEM3_mappings.cfg
m01s02i301,2,301,128,,3,,od550aer,AEmon,False,5,1,ok,"m01s02i285[lbplev=3, lbproc=128] + m01s02i300[lbplev=3, lbproc=128] + m01s02i301[lbplev=3, lbproc=128] + m01s02i302[lbplev=3, lbproc=128] + m01s02i303[lbplev=3, lbproc=128]",HadGEM3_mappings.cfg
m01s02i302,2,302,128,,3,,od550aer,AEmon,False,5,1,ok,"m01s02i285[lbplev=3, lbproc=128] + m01s02i300[lbplev=3, lbproc=128] + m01s02i301[lbplev=3, lbproc=128] + m01s02i302[lbplev=3, lbproc=128] + m01s02i303[lbplev=3, lbproc=128]",HadGEM3_mappings.cfg
m01s02i303,2,303,128,,3,,od550aer,AEmon,False,5,1,ok,"m01s02i285[lbplev=3, lbproc=128] + m01s02i300[lbplev=3, lbproc=128] + m01s02i301[lbplev=3, lbproc=128] + m01s02i302[lbplev=3, lbproc=128] + m01s02i303[lbplev=3, lbproc=128]",HadGEM3_mappings.cfg
m01s02i285,2,285,128,,3,,od550aer,AEday,False,5,1,ok,"m01s02i285[lbplev=3, lbproc=128] + m01s02i300[lbplev=3, lbproc=128] + m01s02i301[lbplev=3, lbproc=128] + m01s02i302[lbplev=3, lbproc=128] + m01s02i303[lbplev=3, lbproc=128]",HadGEM3_mappings.cfg
m01s02i300,2,300,128,,3,,od550aer,AEday,False,5,1,ok,"m01s02i285[lbplev=3, lbproc=128] + m01s02i300[lbplev=3, lbproc=128] + m01s02i301[lbplev=3, lbproc=128] + m01s02i302[lbplev=3, lbproc=128] + m01s02i303[lbplev=3, lbproc=128]",HadGEM3_mappings.cfg
m01s02i301,2,301,128,,3,,od550aer,AEday,False,5,1,ok,"m01s02i285[lbplev=3, lbproc=128] + m01s02i300[lbplev=3, lbproc=128] + m01s02i301[lbplev=3, lbproc=128] + m01s02i302[lbplev=3, lbproc=128] + m01s02i303[lbplev=3, lbproc=128]",HadGEM3_mappings.cfg
m01s02i302,2,302,128,,3,,od550aer,AEday,False,5,1,ok,"m01s02i285[lbplev=3, lbproc=128] + m01s02i300[lbplev=3, lbproc=128] + m01s02i301[lbplev=3, lbproc=128] + m01s02i302[lbplev=3, lbproc=128] + m01s02i303[lbplev=3, lbproc=128]",HadGEM3_mappings.cfg
m01s02i303,2,303,128,,3,,od550aer,AEday,False,5,1,ok,"m01s02i285[lbplev=3, lbproc=128] + m01s02i300[lbplev=3, lbproc=128] + m01s02i301[lbplev=3, lbproc=128] + m01s02i302[lbplev=3, lbproc=128] + m01s02i303[lbplev=3, lbproc=128]",HadGEM3_mappings.cfg
m01s02i251,2,251,128,,3,,od550aerso,Emon,False,4,1,ok,"m01s02i251[lbplev=3, lbproc=128] + m01s02i252[lbplev=3, lbproc=128] + m01s02i253[lbplev=3, lbproc=128] + m01s02i254[lbplev=3, lbproc=128]",HadGEM3_mappings.cfg
m01s02i252,2,252,128,,3,,od550aerso,Emon,False,4,1,ok,"m01s02i251[lbplev=3, lbproc=128] + m01s02i252[lbplev=3, lbproc=128] + m01s02i253[lbplev=3, lbproc=128] + m01s02i254[lbplev=3, lbproc=128]",HadGEM3_mappings.cfg
m01s02i253,2,253,128,,3,,od550aerso,Emon,False,4,1,ok,"m01s02i251[lbplev=3, lbproc=128] + m01s02i252[lbplev=3, lbproc=128] + m01s02i253[lbplev=3, lbproc=128] + m01s02i254[lbplev=3, lbproc=128]",HadGEM3_mappings.cfg
m01s02i254,2,254,128,,3,,od550aerso,Emon,False,4,1,ok,"m01s02i251[lbplev=3, lbproc=128] + m01s02i252[lbplev=3, lbproc=128] + m01s02i253[lbplev=3, lbproc=128] + m01s02i254[lbplev=3, lbproc=128]",HadGEM3_mappings.cfg
m01s02i251,2,251,128,,3,,od550aerso,APmon,False,4,1,ok,"m01s02i251[lbplev=3, lbproc=128] + m01s02i252[lbplev=3, lbproc=128] + m01s02i253[lbplev=3, lbproc=128] + m01s02i254[lbplev=3, lbproc=128]",HadGEM3_mappings.cfg
m01s02i252,2,252,128,,3,,od550aerso,APmon,False,4,1,ok,"m01s02i251[lbplev=3, lbproc=128] + m01s02i252[lbplev=3, lbproc=128] + m01s02i253[lbplev=3, lbproc=128] + m01s02i254[lbplev=3, lbproc=128]",HadGEM3_mappings.cfg
m01s02i253,2,253,128,,3,,od550aerso,APmon,False,4,1,ok,"m01s02i251[lbplev=3, lbproc=128] + m01s02i252[lbplev=3, lbproc=128] + m01s02i253[lbplev=3, lbproc=128] + m01s02i254[lbplev=3, lbproc=128]",HadGEM3_mappings.cfg
m01s02i254,2,254,128,,3,,od550aerso,APmon,False,4,1,ok,"m01s02i251[lbplev=3, lbproc=128] + m01s02i252[lbplev=3, lbproc=128] + m01s02i253[lbplev=3, lbproc=128] + m01s02i254[lbplev=3, lbproc=128]",HadGEM3_mappings.cfg
m01s02i285,2,285,128,,3,,od550dust,AERmon,True,1,1,ok,"m01s02i285[lbplev=3, lbproc=128]",HadGEM3_mappings.cfg
m01s02i285,2,285,128,,3,,od550dust,AEmon,True,1,1,ok,"m01s02i285[lbplev=3, lbproc=128]",HadGEM3_mappings.cfg
m01s02i300,2,300,128,,3,,od550lt1aer,AERmon,False,3,1,ok,"m01s02i300[lbplev=3, lbproc=128] + m01s02i301[lbplev=3, lbproc=128] + m01s02i303[lbplev=3, lbproc=128]",HadGEM3_mappings.cfg
m01s02i301,2,301,128,,3,,od550lt1aer,AERmon,False,3,1,ok,"m01s02i300[lbplev=3, lbproc=128] + m01s02i301[lbplev=3, lbproc=128] + m01s02i303[lbplev=3, lbproc=128]",HadGEM3_mappings.cfg
m01s02i303,2,303,128,,3,,od550lt1aer,AERmon,False,3,1,ok,"m01s02i300[lbplev=3, lbproc=128] + m01s02i301[lbplev=3, lbproc=128] + m01s02i303[lbplev=3, lbproc=128]",HadGEM3_mappings.cfg
m01s02i300,2,300,128,,3,,od550lt1aer,AEmon,False,3,1,ok,"m01s02i300[lbplev=3, lbproc=128] + m01s02i301[lbplev=3, lbproc=128] + m01s02i303[lbplev=3, lbproc=128]",HadGEM3_mappings.cfg
m01s02i301,2,301,128,,3,,od550lt1aer,AEmon,False,3,1,ok,"m01s02i300[lbplev=3, lbproc=128] + m01s02i301[lbplev=3, lbproc=128] + m01s02i303[lbplev=3, lbproc=128]",HadGEM3_mappings.cfg
m01s02i303,2,303,128,,3,,od550lt1aer,AEmon,False,3,1,ok,"m01s02i300[lbplev=3, lbproc=128] + m01s02i301[lbplev=3, lbproc=128] + m01s02i303[lbplev=3, lbproc=128]",HadGEM3_mappings.cfg
m01s02i285,2,285,128,,5,,od865dust,Emon,True,1,1,ok,"m01s02i285[lbplev=5, lbproc=128]",HadGEM3_mappings.cfg
m01s02i285,2,285,128,,5,,od865dust,APmon,True,1,1,ok,"m01s02i285[lbplev=5, lbproc=128]",HadGEM3_mappings.cfg
m01s02i285,2,285,128,,5,,od870aer,AERmon,False,5,1,ok,"m01s02i285[lbplev=5, lbproc=128] + m01s02i300[lbplev=5, lbproc=128] + m01s02i301[lbplev=5, lbproc=128] + m01s02i302[lbplev=5, lbproc=128] + m01s02i303[lbplev=5, lbproc=128]",HadGEM3_mappings.cfg
